Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HomeTeamLP,AwayTeamLP,MW
14/04/12,Norwich,Man City,1.0,6.0,A,46.0,57.0,46.0,57.0,1,0,D,L,W,L,D,L,D,D,W,L,11.0,1.0,33
14/04/12,Sunderland,Wolves,0.0,0.0,D,38.0,57.0,38.0,57.0,0,0,L,D,D,W,L,L,L,L,L,L,14.0,20.0,34
14/04/12,Swansea,Blackburn,3.0,0.0,H,36.0,53.0,36.0,53.0,0,0,L,L,L,L,W,L,L,L,L,W,12.0,18.0,34
14/04/12,West Brom,QPR,1.0,0.0,H,38.0,47.0,38.0,47.0,0,3,L,W,L,L,D,W,L,W,L,W,10.0,17.0,34
15/04/12,Man United,Aston Villa,4.0,0.0,H,61.0,40.0,61.0,40.0,0,0,L,W,W,W,W,L,D,D,L,L,2.0,19.0,34
16/04/12,Arsenal,Wigan,1.0,2.0,A,48.0,40.0,48.0,40.0,3,3,W,W,L,W,W,W,L,W,W,D,3.0,15.0,34
21/04/12,Arsenal,Chelsea,0.0,0.0,D,48.0,59.0,48.0,59.0,3,1,W,W,L,W,W,D,W,W,D,L,3.0,6.0,34
21/04/12,Aston Villa,Sunderland,0.0,0.0,D,40.0,38.0,40.0,38.0,0,0,L,D,D,L,L,L,D,D,W,L,19.0,14.0,34
21/04/12,Blackburn,Norwich,2.0,0.0,H,53.0,47.0,53.0,47.0,0,3,L,L,L,L,W,W,D,L,W,L,18.0,11.0,34
21/04/12,Bolton,Swansea,1.0,1.0,D,52.0,36.0,52.0,36.0,1,0,D,L,L,W,W,L,L,L,L,W,16.0,12.0,34
21/04/12,Fulham,Wigan,2.0,1.0,H,55.0,40.0,55.0,40.0,1,3,D,W,W,L,L,W,L,W,W,D,8.0,15.0,34
21/04/12,Newcastle,Stoke,3.0,0.0,H,41.0,39.0,41.0,39.0,3,0,W,W,W,W,W,L,D,W,L,D,5.0,13.0,35
21/04/12,QPR,Tottenham,1.0,0.0,H,47.0,52.0,47.0,52.0,0,0,L,W,L,W,L,L,L,D,W,D,17.0,4.0,35
22/04/12,Liverpool,West Brom,0.0,1.0,A,34.0,38.0,34.0,38.0,0,3,L,W,D,L,L,W,L,W,L,L,9.0,10.0,35
22/04/12,Man United,Everton,4.0,4.0,D,61.0,35.0,61.0,35.0,3,1,W,L,W,W,W,D,W,D,W,W,2.0,7.0,35
22/04/12,Wolves,Man City,0.0,2.0,A,60.0,61.0,60.0,61.0,1,3,D,L,L,L,L,W,W,L,D,D,20.0,1.0,35
24/04/12,Aston Villa,Bolton,1.0,2.0,A,40.0,53.0,40.0,53.0,1,3,D,L,D,D,L,W,D,L,L,W,19.0,16.0,35
28/04/12,Everton,Fulham,4.0,0.0,H,35.0,56.0,35.0,56.0,1,3,D,W,D,W,W,W,D,W,W,L,7.0,8.0,35
28/04/12,Norwich,Liverpool,0.0,3.0,A,53.0,34.0,53.0,34.0,0,0,L,W,D,L,W,L,W,D,L,L,11.0,9.0,35
28/04/12,Stoke,Arsenal,1.0,1.0,D,39.0,50.0,39.0,50.0,0,0,L,D,W,L,D,L,W,W,L,W,13.0,3.0,35
28/04/12,Sunderland,Bolton,2.0,2.0,D,38.0,53.0,38.0,53.0,1,3,D,L,D,D,W,W,D,L,L,W,14.0,16.0,35
28/04/12,Swansea,Wolves,4.0,4.0,D,40.0,60.0,40.0,60.0,1,0,D,W,L,L,L,L,D,L,L,L,12.0,20.0,36
28/04/12,West Brom,Aston Villa,0.0,0.0,D,38.0,41.0,38.0,41.0,3,0,W,W,L,W,L,L,D,L,D,D,10.0,19.0,36
28/04/12,Wigan,Newcastle,4.0,0.0,H,44.0,44.0,44.0,44.0,0,0,L,W,W,L,W,L,W,W,W,W,15.0,5.0,36
29/04/12,Chelsea,QPR,6.0,1.0,H,60.0,48.0,60.0,48.0,3,3,W,D,D,W,W,W,L,W,L,W,6.0,17.0,36
29/04/12,Tottenham,Blackburn,2.0,0.0,H,54.0,58.0,54.0,58.0,3,3,W,L,L,D,W,W,L,L,L,L,4.0,18.0,36
30/04/12,Man City,Man United,1.0,0.0,H,62.0,65.0,62.0,65.0,3,1,W,W,W,L,D,D,W,L,W,W,1.0,2.0,36
01/05/12,Liverpool,Fulham,0.0,1.0,A,34.0,58.0,34.0,58.0,3,0,W,L,W,D,L,L,W,D,W,W,9.0,8.0,36
01/05/12,Stoke,Everton,1.0,1.0,D,40.0,39.0,40.0,39.0,1,3,D,L,D,W,L,W,D,W,D,W,13.0,7.0,36
02/05/12,Bolton,Tottenham,1.0,4.0,A,54.0,54.0,54.0,54.0,1,3,D,W,D,L,L,W,L,L,D,W,16.0,4.0,36
02/05/12,Chelsea,Newcastle,0.0,2.0,A,60.0,44.0,60.0,44.0,3,0,W,D,D,W,W,L,W,W,W,W,6.0,5.0,36
05/05/12,Arsenal,Norwich,3.0,3.0,D,50.0,56.0,50.0,56.0,1,0,D,D,L,W,W,L,L,L,W,D,3.0,11.0,37
06/05/12,Aston Villa,Tottenham,1.0,1.0,D,43.0,54.0,43.0,54.0,1,3,D,L,D,L,D,W,W,L,L,D,19.0,4.0,37
06/05/12,Bolton,West Brom,2.0,2.0,D,58.0,38.0,58.0,38.0,0,1,L,D,W,D,L,D,W,W,L,W,16.0,10.0,37
06/05/12,Fulham,Sunderland,2.0,1.0,H,59.0,42.0,59.0,42.0,3,1,W,L,W,D,W,D,D,D,L,D,8.0,14.0,37
06/05/12,Man United,Swansea,2.0,0.0,H,69.0,44.0,69.0,44.0,0,1,L,D,W,L,W,D,D,W,L,L,2.0,12.0,37
06/05/12,Newcastle,Man City,0.0,2.0,A,44.0,62.0,44.0,62.0,3,3,W,L,W,W,W,W,W,W,W,L,5.0,1.0,37
06/05/12,QPR,Stoke,1.0,0.0,H,48.0,41.0,48.0,41.0,0,1,L,W,L,W,L,D,D,L,D,W,17.0,13.0,37
06/05/12,Wolves,Everton,0.0,0.0,D,62.0,39.0,62.0,39.0,1,1,D,L,D,L,L,D,W,D,W,D,20.0,7.0,37
07/05/12,Blackburn,Wigan,0.0,1.0,A,58.0,44.0,58.0,44.0,0,3,L,W,L,L,L,W,L,W,W,L,18.0,15.0,37
08/05/12,Liverpool,Chelsea,4.0,1.0,H,35.0,62.0,35.0,62.0,0,0,L,W,L,W,D,L,W,D,D,W,9.0,6.0,37
13/05/12,Chelsea,Blackburn,2.0,1.0,H,64.0,58.0,64.0,58.0,0,0,L,L,W,D,D,L,L,W,L,L,6.0,18.0,38
13/05/12,Everton,Newcastle,3.0,1.0,H,42.0,44.0,42.0,44.0,1,0,D,D,W,D,W,L,W,L,W,W,7.0,5.0,38
13/05/12,Man City,QPR,3.0,2.0,H,65.0,49.0,65.0,49.0,3,3,W,W,W,W,W,W,L,W,L,W,1.0,17.0,38
13/05/12,Norwich,Aston Villa,2.0,0.0,H,58.0,44.0,58.0,44.0,1,1,D,L,L,L,W,D,D,L,D,L,11.0,19.0,38
13/05/12,Stoke,Bolton,2.0,2.0,D,43.0,60.0,43.0,60.0,0,1,L,D,D,L,D,D,L,D,W,D,13.0,16.0,38
13/05/12,Sunderland,Man United,0.0,1.0,A,42.0,71.0,42.0,71.0,0,3,L,D,D,D,L,W,L,D,W,L,14.0,2.0,38
13/05/12,Swansea,Liverpool,1.0,0.0,H,45.0,39.0,45.0,39.0,0,3,L,D,D,W,L,W,L,W,L,W,12.0,9.0,38
13/05/12,Tottenham,Fulham,2.0,0.0,H,56.0,61.0,56.0,61.0,1,3,D,W,W,L,L,W,W,L,W,D,4.0,8.0,38
13/05/12,West Brom,Arsenal,2.0,3.0,A,40.0,53.0,40.0,53.0,1,1,D,D,W,W,L,D,D,D,L,W,10.0,3.0,38
13/05/12,Wigan,Wolves,3.0,2.0,H,47.0,62.0,47.0,62.0,3,1,W,W,L,W,W,D,D,L,D,L,15.0,20.0,38
18/08/12,Arsenal,Sunderland,0.0,0.0,D,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,4.0,17.0,1
18/08/12,Fulham,Norwich,5.0,0.0,H,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,10.0,14.0,1
18/08/12,Newcastle,Tottenham,2.0,1.0,H,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,11.0,5.0,1
18/08/12,QPR,Swansea,0.0,5.0,A,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,20.0,12.0,1
18/08/12,Reading,Stoke,1.0,1.0,D,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,19.0,16.0,1
18/08/12,West Brom,Liverpool,3.0,0.0,H,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,8.0,7.0,1
18/08/12,West Ham,Aston Villa,1.0,0.0,H,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,9.0,13.0,1
19/08/12,Man City,Southampton,3.0,2.0,H,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,2.0,15.0,1
19/08/12,Wigan,Chelsea,0.0,2.0,A,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,18.0,3.0,1
20/08/12,Everton,Man United,1.0,0.0,H,0.0,0.0,0.0,0.0,0,0,M,M,M,M,M,M,M,M,M,M,6.0,1.0,1
22/08/12,Chelsea,Reading,4.0,2.0,H,4.0,1.0,4.0,1.0,3,1,W,M,M,M,M,D,M,M,M,M,3.0,19.0,2
25/08/12,Aston Villa,Everton,1.0,3.0,A,1.0,1.0,1.0,1.0,0,3,L,M,M,M,M,W,M,M,M,M,13.0,6.0,2
25/08/12,Chelsea,Newcastle,2.0,0.0,H,4.0,2.0,4.0,2.0,3,3,W,M,M,M,M,W,M,M,M,M,3.0,11.0,2
25/08/12,Man United,Fulham,3.0,2.0,H,3.0,5.0,3.0,5.0,0,3,L,M,M,M,M,W,M,M,M,M,1.0,10.0,2
25/08/12,Norwich,QPR,1.0,1.0,D,1.0,0.0,1.0,0.0,0,0,L,M,M,M,M,L,M,M,M,M,14.0,20.0,2
25/08/12,Southampton,Wigan,0.0,2.0,A,0.0,0.0,0.0,0.0,0,0,L,M,M,M,M,L,M,M,M,M,15.0,18.0,2
25/08/12,Swansea,West Ham,3.0,0.0,H,3.0,1.0,3.0,1.0,3,3,W,M,M,M,M,W,M,M,M,M,12.0,9.0,2
25/08/12,Tottenham,West Brom,1.0,1.0,D,1.0,3.0,1.0,3.0,0,3,L,M,M,M,M,W,M,M,M,M,5.0,8.0,2
26/08/12,Liverpool,Man City,2.0,2.0,D,2.0,3.0,2.0,3.0,0,3,L,M,M,M,M,W,M,M,M,M,7.0,2.0,2
26/08/12,Stoke,Arsenal,0.0,0.0,D,0.0,0.0,0.0,0.0,1,1,D,M,M,M,M,D,M,M,M,M,16.0,4.0,2
01/09/12,Man City,QPR,3.0,1.0,H,5.0,5.0,5.0,5.0,4,1,D,W,M,M,M,D,L,M,M,M,2.0,20.0,3
01/09/12,Swansea,Sunderland,2.0,2.0,D,3.0,2.0,3.0,2.0,6,2,W,W,M,M,M,D,D,M,M,M,12.0,17.0,3
01/09/12,Tottenham,Norwich,1.0,1.0,D,2.0,2.0,2.0,2.0,1,1,D,L,M,M,M,D,L,M,M,M,5.0,14.0,3
01/09/12,West Brom,Everton,2.0,0.0,H,3.0,1.0,3.0,1.0,4,6,D,W,M,M,M,W,W,M,M,M,8.0,6.0,3
01/09/12,West Ham,Fulham,3.0,0.0,H,1.0,5.0,1.0,5.0,3,3,L,W,M,M,M,L,W,M,M,M,9.0,10.0,3
01/09/12,Wigan,Stoke,2.0,2.0,D,2.0,0.0,2.0,0.0,3,2,W,L,M,M,M,D,D,M,M,M,18.0,16.0,3
02/09/12,Liverpool,Arsenal,0.0,2.0,A,4.0,0.0,4.0,0.0,1,2,D,L,M,M,M,D,D,M,M,M,7.0,4.0,3
02/09/12,Newcastle,Aston Villa,1.0,1.0,D,3.0,4.0,3.0,4.0,3,0,L,W,M,M,M,L,L,M,M,M,11.0,13.0,3
02/09/12,Southampton,Man United,2.0,3.0,A,2.0,5.0,2.0,5.0,0,3,L,L,M,M,M,W,L,M,M,M,15.0,1.0,3
15/09/12,Arsenal,Southampton,6.0,1.0,H,0.0,2.0,0.0,2.0,2,0,D,D,M,M,M,L,L,M,M,M,4.0,15.0,3
15/09/12,Aston Villa,Swansea,2.0,0.0,H,6.0,5.0,6.0,5.0,1,7,D,L,L,M,M,D,W,W,M,M,13.0,12.0,4
15/09/12,Fulham,West Brom,3.0,0.0,H,8.0,5.0,8.0,5.0,3,7,L,L,W,M,M,W,D,W,M,M,10.0,8.0,4
15/09/12,Man United,Wigan,4.0,0.0,H,9.0,4.0,9.0,4.0,6,4,W,W,L,M,M,D,W,L,M,M,1.0,18.0,4
15/09/12,Norwich,West Ham,0.0,0.0,D,2.0,4.0,2.0,4.0,2,6,D,D,L,M,M,W,L,W,M,M,14.0,9.0,4
15/09/12,QPR,Chelsea,0.0,0.0,D,5.0,8.0,5.0,8.0,1,9,L,D,L,M,M,W,W,W,M,M,20.0,3.0,4
15/09/12,Stoke,Man City,1.0,1.0,D,1.0,8.0,1.0,8.0,3,7,D,D,D,M,M,W,D,W,M,M,16.0,2.0,4
15/09/12,Sunderland,Liverpool,1.0,1.0,D,3.0,4.0,3.0,4.0,3,1,D,D,D,M,M,L,D,L,M,M,17.0,7.0,4
16/09/12,Reading,Tottenham,1.0,3.0,A,3.0,3.0,3.0,3.0,1,2,L,L,D,M,M,D,D,L,M,M,19.0,5.0,4
17/09/12,Everton,Newcastle,2.0,2.0,D,3.0,4.0,3.0,4.0,6,4,L,W,W,M,M,D,L,W,M,M,6.0,11.0,4
22/09/12,Chelsea,Stoke,1.0,0.0,H,8.0,1.0,8.0,1.0,9,3,W,W,W,M,M,D,D,D,M,M,3.0,16.0,4
22/09/12,Southampton,Aston Villa,4.0,1.0,H,7.0,6.0,7.0,6.0,0,4,L,L,L,L,M,W,D,L,L,M,15.0,13.0,5
22/09/12,Swansea,Everton,0.0,3.0,A,7.0,5.0,7.0,5.0,7,7,L,D,W,W,M,D,L,W,W,M,12.0,6.0,5
22/09/12,West Brom,Reading,1.0,0.0,H,5.0,6.0,5.0,6.0,7,1,L,W,D,W,M,L,L,L,D,M,8.0,19.0,5
22/09/12,West Ham,Sunderland,1.0,1.0,D,4.0,3.0,4.0,3.0,7,4,D,W,L,W,M,D,D,D,D,M,9.0,17.0,5
22/09/12,Wigan,Fulham,1.0,2.0,A,6.0,8.0,6.0,8.0,4,6,L,D,W,L,M,W,L,L,W,M,18.0,10.0,5
23/09/12,Liverpool,Man United,1.0,2.0,A,6.0,9.0,6.0,9.0,2,9,D,L,D,L,M,W,W,W,L,M,7.0,1.0,5
23/09/12,Man City,Arsenal,1.0,1.0,D,9.0,7.0,9.0,7.0,8,8,D,W,D,W,M,W,W,D,D,M,2.0,4.0,5
23/09/12,Newcastle,Norwich,1.0,0.0,H,5.0,2.0,5.0,2.0,5,3,D,D,L,W,M,D,D,D,L,M,11.0,14.0,5
23/09/12,Tottenham,QPR,2.0,1.0,H,4.0,5.0,4.0,5.0,5,2,W,D,D,L,M,D,L,D,L,M,5.0,20.0,5
29/09/12,Arsenal,Chelsea,1.0,2.0,A,7.0,8.0,7.0,8.0,8,10,W,W,D,D,M,D,W,W,W,M,4.0,3.0,5
29/09/12,Everton,Southampton,3.0,1.0,H,8.0,11.0,8.0,11.0,10,3,W,D,L,W,W,W,L,L,L,L,6.0,15.0,6
29/09/12,Fulham,Man City,1.0,2.0,A,9.0,10.0,9.0,10.0,9,9,W,W,L,L,W,D,D,W,D,W,10.0,2.0,6
29/09/12,Man United,Tottenham,2.0,3.0,A,11.0,6.0,11.0,6.0,12,8,W,W,W,W,L,W,W,D,D,L,1.0,5.0,6
29/09/12,Norwich,Liverpool,2.0,5.0,A,4.0,7.0,4.0,7.0,3,2,L,D,D,D,L,L,D,L,D,L,14.0,7.0,6
29/09/12,Reading,Newcastle,2.0,2.0,D,8.0,6.0,8.0,6.0,2,8,D,L,L,L,D,W,D,D,L,W,19.0,11.0,6
29/09/12,Stoke,Swansea,2.0,0.0,H,4.0,7.0,4.0,7.0,4,7,L,D,D,D,D,L,L,D,W,W,16.0,12.0,6
29/09/12,Sunderland,Wigan,1.0,0.0,H,4.0,7.0,4.0,7.0,7,4,W,D,D,D,D,L,L,D,W,L,17.0,18.0,6
30/09/12,Aston Villa,West Brom,1.0,1.0,D,7.0,6.0,7.0,6.0,4,10,L,W,D,L,L,W,L,W,D,W,13.0,8.0,6
01/10/12,QPR,West Ham,1.0,2.0,A,6.0,5.0,6.0,5.0,2,8,L,D,L,D,L,D,D,W,L,W,20.0,9.0,6
06/10/12,Chelsea,Norwich,4.0,1.0,H,9.0,4.0,9.0,4.0,13,3,W,D,W,W,W,L,D,D,D,L,3.0,14.0,6
06/10/12,Man City,Sunderland,3.0,0.0,H,11.0,5.0,11.0,5.0,12,7,W,D,D,W,D,L,W,D,D,D,2.0,17.0,7
06/10/12,Swansea,Reading,2.0,2.0,D,10.0,10.0,10.0,10.0,7,3,L,L,L,D,W,D,D,L,L,L,12.0,19.0,7
06/10/12,West Brom,QPR,3.0,2.0,H,6.0,8.0,6.0,8.0,11,2,D,W,L,W,D,L,L,D,L,D,8.0,20.0,7
06/10/12,West Ham,Arsenal,1.0,3.0,A,6.0,10.0,6.0,10.0,11,9,W,D,D,W,L,L,D,W,W,D,9.0,4.0,7
06/10/12,Wigan,Everton,2.0,2.0,D,9.0,9.0,9.0,9.0,4,13,L,L,L,D,W,W,W,D,L,W,18.0,6.0,7
07/10/12,Liverpool,Stoke,0.0,0.0,D,9.0,4.0,9.0,4.0,5,7,W,L,D,L,D,W,L,D,D,D,7.0,16.0,7
07/10/12,Newcastle,Man United,0.0,3.0,A,6.0,14.0,6.0,14.0,9,12,D,W,D,D,L,L,W,W,W,W,11.0,1.0,7
07/10/12,Southampton,Fulham,2.0,2.0,D,12.0,11.0,12.0,11.0,3,9,L,W,L,L,L,L,W,W,L,L,15.0,10.0,7
07/10/12,Tottenham,Aston Villa,2.0,0.0,H,7.0,8.0,7.0,8.0,11,5,W,W,W,D,D,D,L,W,D,L,5.0,13.0,7
20/10/12,Fulham,Aston Villa,1.0,0.0,H,11.0,8.0,11.0,8.0,9,5,L,W,W,L,L,D,L,W,D,L,10.0,13.0,7
20/10/12,Liverpool,Reading,1.0,0.0,H,9.0,13.0,9.0,13.0,6,3,D,W,L,D,L,L,D,D,L,L,7.0,19.0,8
20/10/12,Man United,Stoke,4.0,2.0,H,18.0,4.0,18.0,4.0,15,8,W,L,W,W,W,D,W,L,D,D,1.0,16.0,8
20/10/12,Norwich,Arsenal,1.0,0.0,H,10.0,11.0,10.0,11.0,3,12,L,L,L,D,D,W,L,D,W,W,14.0,4.0,8
20/10/12,Swansea,Wigan,2.0,1.0,H,12.0,11.0,12.0,11.0,8,5,D,L,L,L,D,D,L,L,L,D,12.0,18.0,8
20/10/12,Tottenham,Chelsea,2.0,4.0,A,9.0,13.0,9.0,13.0,14,19,W,W,W,W,D,W,W,W,D,W,5.0,3.0,8
20/10/12,West Brom,Man City,1.0,2.0,A,9.0,14.0,9.0,14.0,14,15,W,D,W,L,W,W,W,D,D,W,8.0,2.0,8
20/10/12,West Ham,Southampton,4.0,1.0,H,7.0,14.0,7.0,14.0,11,4,L,W,D,D,W,D,L,W,L,L,9.0,15.0,8
21/10/12,QPR,Everton,1.0,1.0,D,9.0,11.0,9.0,11.0,2,14,L,L,L,D,L,D,W,W,D,L,20.0,6.0,8
21/10/12,Sunderland,Newcastle,1.0,1.0,D,5.0,6.0,5.0,6.0,8,9,D,L,W,D,D,L,D,W,D,D,17.0,11.0,8
27/10/12,Arsenal,QPR,1.0,0.0,H,11.0,9.0,11.0,9.0,12,2,W,L,D,W,W,L,L,L,D,L,4.0,20.0,8
27/10/12,Aston Villa,Norwich,1.0,1.0,D,10.0,10.0,10.0,10.0,5,6,L,L,D,L,W,W,L,L,L,D,13.0,14.0,9
27/10/12,Man City,Swansea,1.0,0.0,H,14.0,14.0,14.0,14.0,18,11,W,W,W,D,D,W,D,L,L,L,2.0,12.0,9
27/10/12,Reading,Fulham,3.0,3.0,D,16.0,12.0,16.0,12.0,4,13,D,L,D,D,L,W,D,L,W,W,19.0,10.0,9
27/10/12,Stoke,Sunderland,0.0,0.0,D,4.0,6.0,4.0,6.0,8,9,L,D,W,L,D,D,D,L,W,D,16.0,17.0,9
27/10/12,Wigan,West Ham,2.0,1.0,H,13.0,10.0,13.0,10.0,5,14,L,D,L,L,L,W,L,W,D,D,18.0,9.0,9
28/10/12,Chelsea,Man United,2.0,3.0,A,14.0,20.0,14.0,20.0,22,18,W,W,W,W,D,W,W,L,W,W,3.0,1.0,9
28/10/12,Everton,Liverpool,2.0,2.0,D,13.0,9.0,13.0,9.0,15,9,D,D,W,W,D,W,D,W,L,D,6.0,7.0,9
28/10/12,Newcastle,West Brom,2.0,1.0,H,9.0,11.0,9.0,11.0,10,14,D,L,D,W,D,L,W,D,W,L,11.0,8.0,9
28/10/12,Southampton,Tottenham,1.0,2.0,A,16.0,9.0,16.0,9.0,4,14,L,D,L,W,L,L,W,W,W,W,15.0,5.0,9
03/11/12,Fulham,Everton,2.0,2.0,D,12.0,13.0,12.0,13.0,13,15,W,D,L,W,W,D,D,W,W,D,10.0,6.0,9
03/11/12,Man United,Arsenal,2.0,1.0,H,22.0,14.0,22.0,14.0,21,15,W,W,W,L,W,W,L,W,L,D,1.0,4.0,10
03/11/12,Norwich,Stoke,1.0,0.0,H,11.0,5.0,11.0,5.0,7,9,D,W,L,L,L,D,L,D,W,L,14.0,16.0,10
03/11/12,Sunderland,Aston Villa,0.0,1.0,A,8.0,12.0,8.0,12.0,9,6,L,D,D,L,W,D,L,L,D,L,17.0,13.0,10
03/11/12,Swansea,Chelsea,1.0,1.0,D,16.0,16.0,16.0,16.0,11,22,L,W,D,L,L,L,W,W,W,W,12.0,3.0,10
03/11/12,Tottenham,Wigan,0.0,1.0,A,11.0,15.0,11.0,15.0,17,8,W,L,W,W,W,W,L,D,L,L,5.0,18.0,10
03/11/12,West Ham,Man City,0.0,0.0,D,14.0,15.0,14.0,15.0,14,21,L,W,L,W,D,W,W,W,W,D,9.0,2.0,10
04/11/12,Liverpool,Newcastle,1.0,1.0,D,10.0,11.0,10.0,11.0,10,13,D,W,D,W,L,W,D,L,D,W,7.0,11.0,10
04/11/12,QPR,Reading,1.0,1.0,D,11.0,16.0,11.0,16.0,3,5,L,D,L,L,L,D,D,L,D,D,20.0,19.0,10
05/11/12,West Brom,Southampton,2.0,0.0,H,12.0,17.0,12.0,17.0,14,4,L,L,W,D,W,L,L,D,L,W,8.0,15.0,10
10/11/12,Arsenal,Fulham,3.0,3.0,D,14.0,14.0,14.0,14.0,15,14,W,L,W,L,D,D,W,D,L,W,4.0,10.0,10
10/11/12,Aston Villa,Man United,2.0,3.0,A,15.0,23.0,15.0,23.0,9,24,W,D,L,L,D,W,W,W,W,L,13.0,1.0,11
10/11/12,Everton,Sunderland,2.0,1.0,H,16.0,12.0,16.0,12.0,17,9,D,D,D,D,W,L,L,D,D,L,6.0,17.0,11
10/11/12,Reading,Norwich,0.0,0.0,D,16.0,11.0,16.0,11.0,6,10,D,D,D,L,D,W,D,W,L,L,19.0,14.0,11
10/11/12,Southampton,Swansea,1.0,1.0,D,19.0,17.0,19.0,17.0,4,12,L,L,L,D,L,D,L,W,D,L,15.0,12.0,11
10/11/12,Stoke,QPR,1.0,0.0,H,5.0,12.0,5.0,12.0,9,4,L,D,L,D,W,D,L,D,L,L,16.0,20.0,11
10/11/12,Wigan,West Brom,1.0,2.0,A,16.0,14.0,16.0,14.0,11,17,W,W,L,D,L,W,L,L,W,D,18.0,8.0,11
11/11/12,Chelsea,Liverpool,1.0,1.0,D,19.0,10.0,19.0,10.0,23,11,D,L,W,W,W,D,D,W,D,W,3.0,7.0,11
11/11/12,Man City,Tottenham,2.0,1.0,H,15.0,15.0,15.0,15.0,22,17,D,W,W,W,W,L,W,L,W,W,2.0,5.0,11
11/11/12,Newcastle,West Ham,0.0,1.0,A,12.0,15.0,12.0,15.0,14,15,D,W,D,L,D,D,L,W,L,W,11.0,9.0,11
17/11/12,Arsenal,Tottenham,5.0,2.0,H,17.0,15.0,17.0,15.0,15,17,L,W,L,W,L,L,W,L,W,W,4.0,5.0,11
17/11/12,Liverpool,Wigan,3.0,0.0,H,11.0,17.0,11.0,17.0,12,11,D,D,D,W,D,L,W,W,L,D,7.0,18.0,12
17/11/12,Man City,Aston Villa,5.0,0.0,H,17.0,15.0,17.0,15.0,25,9,W,D,W,W,W,L,W,D,L,L,2.0,13.0,12
17/11/12,Newcastle,Swansea,1.0,2.0,A,12.0,18.0,12.0,18.0,14,13,L,D,W,D,L,D,D,L,W,D,11.0,12.0,12
17/11/12,Norwich,Man United,1.0,0.0,H,12.0,26.0,12.0,26.0,11,27,D,W,D,W,L,W,W,W,W,W,14.0,1.0,12
17/11/12,QPR,Southampton,1.0,3.0,A,13.0,20.0,13.0,20.0,4,5,L,D,L,D,L,D,L,L,L,D,20.0,15.0,12
17/11/12,Reading,Everton,2.0,1.0,H,18.0,17.0,18.0,17.0,9,20,W,D,D,D,L,W,D,D,D,D,19.0,6.0,12
17/11/12,West Brom,Chelsea,2.0,1.0,H,16.0,20.0,16.0,20.0,20,24,W,W,L,L,W,D,D,L,W,W,8.0,3.0,12
18/11/12,Fulham,Sunderland,1.0,3.0,A,17.0,12.0,17.0,12.0,16,12,D,D,D,W,D,W,L,L,D,D,10.0,17.0,12
19/11/12,West Ham,Stoke,1.0,1.0,D,15.0,6.0,15.0,6.0,18,12,W,D,L,W,L,W,L,D,L,D,9.0,16.0,12
24/11/12,Aston Villa,Arsenal,0.0,0.0,D,15.0,22.0,15.0,22.0,9,16,L,W,D,L,L,D,L,W,L,W,13.0,4.0,12
24/11/12,Everton,Norwich,1.0,1.0,D,18.0,12.0,18.0,12.0,20,14,L,W,D,D,D,W,D,W,D,W,6.0,14.0,13
24/11/12,Man United,QPR,3.0,1.0,H,27.0,16.0,27.0,16.0,27,4,L,W,W,W,W,L,L,D,L,D,1.0,20.0,13
24/11/12,Stoke,Fulham,1.0,0.0,H,6.0,20.0,6.0,20.0,13,16,D,W,L,D,L,L,D,D,D,W,16.0,10.0,13
24/11/12,Sunderland,West Brom,2.0,4.0,A,12.0,16.0,12.0,16.0,12,23,L,W,L,L,D,W,W,W,L,L,17.0,8.0,13
24/11/12,Wigan,Reading,3.0,2.0,H,19.0,19.0,19.0,19.0,11,9,L,L,W,W,L,L,W,D,D,D,18.0,19.0,13
25/11/12,Chelsea,Man City,0.0,0.0,D,21.0,18.0,21.0,18.0,24,28,L,D,D,L,W,W,W,D,W,W,3.0,2.0,13
25/11/12,Southampton,Newcastle,2.0,0.0,H,21.0,13.0,21.0,13.0,8,14,W,D,L,L,L,L,L,D,W,D,15.0,11.0,13
25/11/12,Swansea,Liverpool,0.0,0.0,D,19.0,12.0,19.0,12.0,16,15,W,D,D,L,W,W,D,D,D,W,12.0,7.0,13
25/11/12,Tottenham,West Ham,3.0,1.0,H,16.0,15.0,16.0,15.0,17,19,L,L,L,W,L,D,W,D,L,W,5.0,9.0,13
27/11/12,Aston Villa,Reading,1.0,0.0,H,15.0,19.0,15.0,19.0,9,9,L,L,W,D,L,L,W,D,D,D,13.0,19.0,13
