FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
NH,0.14473684210526316,0.2702702702702703,0.14473684210526316,0.2702702702702703,1.2307692307692308,1.8461538461538463,W,D,D,L,D,D,W,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.6153846153846154,-0.38461538461538464,8.0
NH,0.15789473684210525,0.14864864864864866,0.15789473684210525,0.14864864864864866,1.6153846153846154,0.9230769230769231,D,W,L,L,W,L,D,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.6923076923076923,0.15384615384615385,-15.0
NH,0.3157894736842105,0.1891891891891892,0.3157894736842105,0.1891891891891892,1.3076923076923077,1.0,L,W,W,W,D,L,D,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.3076923076923077,0.46153846153846156,4.0
H,0.2236842105263158,0.20270270270270271,0.2236842105263158,0.20270270270270271,1.0,1.2307692307692308,W,L,L,L,L,D,W,W,W,L,0,0,1,0,0,0,0,0,0.0,0.0,-0.23076923076923078,-0.5384615384615384,7.0
H,0.15789473684210525,0.16216216216216217,0.15789473684210525,0.16216216216216217,1.2307692307692308,1.1538461538461537,D,L,L,D,W,W,W,L,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.07692307692307693,-0.15384615384615385,-10.0
NH,0.23684210526315788,0.2972972972972973,0.23684210526315788,0.2972972972972973,0.6153846153846154,1.0769230769230769,D,D,L,L,D,L,D,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.46153846153846156,-0.07692307692307693,1.0
H,0.23684210526315788,0.1891891891891892,0.23684210526315788,0.1891891891891892,0.8461538461538461,1.2307692307692308,D,L,L,D,D,D,L,L,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.38461538461538464,-0.15384615384615385,5.0
NH,0.19736842105263158,0.24324324324324326,0.19736842105263158,0.24324324324324326,0.6923076923076923,1.2307692307692308,L,L,W,L,D,D,W,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.5384615384615384,-0.3076923076923077,3.0
NH,0.2236842105263158,0.13513513513513514,0.2236842105263158,0.13513513513513514,2.1538461538461537,1.2307692307692308,W,L,W,W,D,D,W,L,W,D,0,0,0,0,0,0,0,0,0.0,0.0,0.9230769230769231,0.15384615384615385,-8.0
NH,0.18421052631578946,0.28378378378378377,0.18421052631578946,0.28378378378378377,1.1538461538461537,1.7692307692307692,D,D,W,D,W,W,L,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,-0.6153846153846154,-0.23076923076923078,3.0
NH,0.3026315789473684,0.21621621621621623,0.3026315789473684,0.21621621621621623,1.8571428571428572,1.3571428571428572,W,W,L,W,W,W,D,L,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,-1.0
H,0.15789473684210525,0.22972972972972974,0.15789473684210525,0.22972972972972974,0.9285714285714286,2.0,D,L,D,D,W,L,W,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-1.0714285714285714,-0.21428571428571427,16.0
H,0.3026315789473684,0.22972972972972974,0.3026315789473684,0.22972972972972974,1.0714285714285714,0.6428571428571429,D,L,D,W,L,L,L,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.42857142857142855,0.14285714285714285,2.0
H,0.3026315789473684,0.32432432432432434,0.3026315789473684,0.32432432432432434,1.3571428571428572,1.2857142857142858,W,D,W,L,D,D,L,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,0.07142857142857142,-0.14285714285714285,2.0
H,0.23684210526315788,0.24324324324324326,0.23684210526315788,0.24324324324324326,1.1428571428571428,0.6428571428571429,L,D,W,W,W,D,D,D,L,L,1,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,-14.0
H,0.2894736842105263,0.25675675675675674,0.2894736842105263,0.25675675675675674,1.7857142857142858,1.0,D,D,W,W,W,W,D,L,L,D,1,0,0,0,0,0,0,0,0.0,0.0,0.7857142857142857,0.42857142857142855,-15.0
NH,0.18421052631578946,0.25675675675675674,0.18421052631578946,0.25675675675675674,1.1428571428571428,1.1428571428571428,L,D,L,L,W,W,W,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,0.0,-0.14285714285714285,-2.0
H,0.18421052631578946,0.17567567567567569,0.18421052631578946,0.17567567567567569,1.0714285714285714,1.2142857142857142,L,W,W,L,L,D,W,D,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.14285714285714285,0.0,6.0
NH,0.19736842105263158,0.16216216216216217,0.19736842105263158,0.16216216216216217,1.0,1.5714285714285714,D,L,D,W,L,D,D,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.5714285714285714,0.0,5.0
NH,0.15789473684210525,0.20270270270270271,0.15789473684210525,0.20270270270270271,1.3571428571428572,1.0714285714285714,W,D,W,L,W,L,D,D,W,D,0,0,0,0,0,0,0,0,0.0,0.0,0.2857142857142857,0.2857142857142857,3.0
NH,0.19736842105263158,0.35135135135135137,0.19736842105263158,0.35135135135135137,1.1333333333333333,1.7333333333333334,L,D,W,D,D,L,W,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.6,-0.2,5.0
NH,0.3157894736842105,0.33783783783783783,0.3157894736842105,0.33783783783783783,1.4666666666666666,1.2,W,W,D,W,L,W,D,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.26666666666666666,0.13333333333333333,-5.0
NH,0.2236842105263158,0.22972972972972974,0.2236842105263158,0.22972972972972974,1.0666666666666667,1.0666666666666667,D,L,D,D,W,L,L,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,-4.0
NH,0.25,0.16216216216216217,0.25,0.16216216216216217,0.9333333333333333,1.0666666666666667,L,D,L,D,W,W,D,L,D,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.13333333333333333,-0.06666666666666667,-10.0
H,0.2894736842105263,0.1891891891891892,0.2894736842105263,0.1891891891891892,1.8666666666666667,1.2,W,D,D,W,W,W,L,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.6666666666666666,0.13333333333333333,-14.0
NH,0.25,0.16216216216216217,0.25,0.16216216216216217,1.2666666666666666,1.6666666666666667,W,W,W,L,L,W,D,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.4,0.06666666666666667,10.0
H,0.23684210526315788,0.2702702702702703,0.23684210526315788,0.2702702702702703,0.6,0.9333333333333333,L,D,D,D,L,L,W,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.3333333333333333,-0.06666666666666667,4.0
H,0.2631578947368421,0.1891891891891892,0.2631578947368421,0.1891891891891892,0.6,1.3333333333333333,L,L,L,L,W,D,W,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.7333333333333333,-0.3333333333333333,7.0
NH,0.3157894736842105,0.2702702702702703,0.3157894736842105,0.2702702702702703,1.2,1.8666666666666667,L,D,L,W,W,L,L,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.6666666666666666,0.06666666666666667,10.0
H,0.23684210526315788,0.24324324324324326,0.23684210526315788,0.24324324324324326,1.4666666666666666,1.2666666666666666,W,W,D,L,L,W,L,D,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.2,-0.2,-1.0
H,0.3684210526315789,0.2702702702702703,0.3684210526315789,0.2702702702702703,1.8125,0.9375,W,L,W,W,L,D,L,D,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.875,0.375,-4.0
NH,0.17105263157894737,0.2702702702702703,0.17105263157894737,0.2702702702702703,1.0625,1.5625,D,W,D,L,D,W,W,W,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.5,-0.25,13.0
H,0.2236842105263158,0.3108108108108108,0.2236842105263158,0.3108108108108108,1.125,0.75,L,W,L,W,W,W,L,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,0.375,0.375,-2.0
NH,0.27631578947368424,0.24324324324324326,0.27631578947368424,0.24324324324324326,1.8125,1.0,D,L,L,W,L,L,D,L,D,D,0,0,0,0,0,0,0,0,0.0,0.0,0.8125,0.0625,-5.0
H,0.17105263157894737,0.35135135135135137,0.17105263157894737,0.35135135135135137,1.625,1.4375,D,W,D,D,W,D,W,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.1875,-0.125,-11.0
NH,0.27631578947368424,0.2702702702702703,0.27631578947368424,0.2702702702702703,0.875,1.25,L,L,W,D,L,D,W,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.375,-0.375,3.0
H,0.19736842105263158,0.28378378378378377,0.19736842105263158,0.28378378378378377,1.25,0.75,L,D,W,D,W,W,L,D,D,D,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.125,-10.0
H,0.2631578947368421,0.33783783783783783,0.2631578947368421,0.33783783783783783,1.1875,1.1875,W,L,L,D,L,D,L,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0625,-1.0
H,0.27631578947368424,0.22972972972972974,0.27631578947368424,0.22972972972972974,1.1875,1.0625,L,W,L,D,W,L,L,D,W,D,0,0,0,0,0,0,0,0,0.0,0.0,0.125,0.125,-3.0
H,0.2236842105263158,0.2702702702702703,0.2236842105263158,0.2702702702702703,1.0625,1.1875,L,L,D,W,D,W,L,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.125,0.0625,-2.0
NH,0.2894736842105263,0.28378378378378377,0.2894736842105263,0.28378378378378377,1.0,0.8823529411764706,D,L,D,L,D,D,L,L,W,D,0,0,0,0,0,0,0,0,0.0,0.0,0.11764705882352941,-0.11764705882352941,-9.0
NH,0.27631578947368424,0.20270270270270271,0.27631578947368424,0.20270270270270271,0.8823529411764706,1.3529411764705883,L,D,L,D,L,W,L,D,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.47058823529411764,-0.35294117647058826,-2.0
H,0.34210526315789475,0.28378378378378377,0.34210526315789475,0.28378378378378377,1.1176470588235294,1.2941176470588236,L,D,L,D,L,W,L,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.17647058823529413,-0.29411764705882354,6.0
NH,0.27631578947368424,0.3783783783783784,0.27631578947368424,0.3783783783783784,1.2352941176470589,1.2941176470588236,D,D,W,W,W,W,D,W,D,L,1,0,0,0,0,0,0,0,0.0,0.0,-0.058823529411764705,0.17647058823529413,-6.0
NH,0.2894736842105263,0.17567567567567569,0.2894736842105263,0.17567567567567569,0.7058823529411765,1.7058823529411764,L,W,L,D,D,W,D,W,D,D,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,-0.23529411764705882,17.0
H,0.3684210526315789,0.22972972972972974,0.3684210526315789,0.22972972972972974,1.3529411764705883,1.2352941176470589,L,D,W,W,D,W,L,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.11764705882352941,-0.058823529411764705,-1.0
NH,0.27631578947368424,0.2972972972972973,0.27631578947368424,0.2972972972972973,1.5294117647058822,1.7647058823529411,D,W,W,W,D,D,D,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.23529411764705882,0.35294117647058826,3.0
H,0.32894736842105265,0.1891891891891892,0.32894736842105265,0.1891891891891892,0.7058823529411765,1.0588235294117647,L,W,L,L,L,D,D,W,D,L,0,0,1,0,0,0,0,0,0.0,0.0,-0.35294117647058826,-0.17647058823529413,-1.0
H,0.39473684210526316,0.3918918918918919,0.39473684210526316,0.3918918918918919,2.0,1.8823529411764706,W,W,W,D,D,W,W,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.11764705882352941,-0.058823529411764705,-3.0
NH,0.2236842105263158,0.2972972972972973,0.2236842105263158,0.2972972972972973,1.2352941176470589,0.7058823529411765,W,L,W,L,W,L,W,L,D,D,0,0,0,0,0,0,0,0,0.0,0.0,0.5294117647058824,0.23529411764705882,-5.0
H,0.21052631578947367,0.40540540540540543,0.21052631578947367,0.40540540540540543,1.3333333333333333,1.4444444444444444,D,W,L,D,W,W,L,D,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.1111111111111111,-0.1111111111111111,-4.0
NH,0.18421052631578946,0.2972972972972973,0.18421052631578946,0.2972972972972973,1.7777777777777777,1.0,W,W,D,W,D,D,D,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.7777777777777778,0.4444444444444444,-4.0
NH,0.3026315789473684,0.2972972972972973,0.3026315789473684,0.2972972972972973,1.1111111111111112,1.5,W,L,L,L,D,D,D,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,-0.3888888888888889,-0.3888888888888889,4.0
NH,0.23684210526315788,0.28378378378378377,0.23684210526315788,0.28378378378378377,1.1666666666666667,1.1666666666666667,L,W,L,W,L,L,D,D,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.1111111111111111,2.0
H,0.39473684210526316,0.2972972972972973,0.39473684210526316,0.2972972972972973,1.4444444444444444,1.2222222222222223,W,L,D,W,W,L,W,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.2222222222222222,0.2222222222222222,3.0
NH,0.27631578947368424,0.3108108108108108,0.27631578947368424,0.3108108108108108,0.8888888888888888,0.6666666666666666,D,L,D,L,D,L,L,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.2222222222222222,-0.05555555555555555,-12.0
H,0.40789473684210525,0.21621621621621623,0.40789473684210525,0.21621621621621623,2.0555555555555554,1.3333333333333333,W,W,W,W,D,D,W,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.7222222222222222,0.2777777777777778,-9.0
NH,0.3815789473684211,0.1891891891891892,0.3815789473684211,0.1891891891891892,1.2222222222222223,1.7777777777777777,W,L,D,L,D,W,W,D,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.5555555555555556,-0.3333333333333333,9.0
NH,0.34210526315789475,0.3108108108108108,0.34210526315789475,0.3108108108108108,0.8333333333333334,0.8888888888888888,W,L,W,L,L,D,D,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.05555555555555555,0.05555555555555555,1.0
H,0.42105263157894735,0.3108108108108108,0.42105263157894735,0.3108108108108108,1.7777777777777777,1.7222222222222223,L,W,W,L,W,D,D,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.05555555555555555,0.3333333333333333,2.0
NH,0.21052631578947367,0.4189189189189189,0.21052631578947367,0.4189189189189189,1.0,2.0,D,L,D,D,W,D,W,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,-1.0,-0.3684210526315789,17.0
H,0.21052631578947367,0.32432432432432434,0.21052631578947367,0.32432432432432434,1.6842105263157894,1.0526315789473684,L,W,W,D,W,L,W,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,0.631578947368421,0.3684210526315789,-6.0
NH,0.2894736842105263,0.28378378378378377,0.2894736842105263,0.28378378378378377,1.263157894736842,0.8421052631578947,W,L,D,D,W,L,D,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.42105263157894735,0.3157894736842105,5.0
NH,0.21052631578947367,0.4189189189189189,0.21052631578947367,0.4189189189189189,1.4210526315789473,1.3157894736842106,W,D,W,L,D,L,W,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.10526315789473684,-0.10526315789473684,-9.0
H,0.3026315789473684,0.40540540540540543,0.3026315789473684,0.40540540540540543,1.5789473684210527,1.1578947368421053,W,D,D,W,W,L,W,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.42105263157894735,0.3684210526315789,-7.0
NH,0.32894736842105265,0.25675675675675674,0.32894736842105265,0.25675675675675674,1.1578947368421053,1.1578947368421053,L,L,W,W,L,D,L,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.05263157894736842,-4.0
NH,0.34210526315789475,0.2972972972972973,0.34210526315789475,0.2972972972972973,0.6842105263157895,1.105263157894737,D,L,L,W,L,W,D,D,L,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.42105263157894735,-0.10526315789473684,13.0
H,0.3026315789473684,0.4189189189189189,0.3026315789473684,0.4189189189189189,1.631578947368421,1.368421052631579,L,D,D,D,L,L,W,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.2631578947368421,-0.21052631578947367,-12.0
NH,0.2894736842105263,0.35135135135135137,0.2894736842105263,0.35135135135135137,1.1578947368421053,0.7894736842105263,L,L,W,L,W,L,W,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.3684210526315789,0.0,-11.0
NH,0.32894736842105265,0.44594594594594594,0.32894736842105265,0.44594594594594594,1.0,1.8421052631578947,W,D,D,L,L,W,L,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.8421052631578947,-0.21052631578947367,12.0
NH,0.21052631578947367,0.44594594594594594,0.21052631578947367,0.44594594594594594,0.95,1.8,L,D,L,D,D,D,W,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.85,-0.35,14.0
H,0.3157894736842105,0.44594594594594594,0.3157894736842105,0.44594594594594594,1.25,1.45,W,L,L,W,L,W,L,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.2,-0.05,-8.0
H,0.2631578947368421,0.44594594594594594,0.2631578947368421,0.44594594594594594,1.75,1.25,W,L,W,W,D,L,L,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.15,-16.0
H,0.2894736842105263,0.32432432432432434,0.2894736842105263,0.32432432432432434,1.2,1.1,L,W,L,D,D,D,W,D,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.1,-0.05,6.0
H,0.21052631578947367,0.25675675675675674,0.21052631578947367,0.25675675675675674,1.35,1.1,L,W,D,W,L,L,D,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.25,0.15,-5.0
H,0.32894736842105265,0.2972972972972973,0.32894736842105265,0.2972972972972973,1.65,0.95,W,W,D,D,W,W,L,D,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.3,-3.0
NH,0.34210526315789475,0.44594594594594594,0.34210526315789475,0.44594594594594594,1.1,2.05,L,L,L,W,W,W,D,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,-0.95,-0.35,10.0
H,0.35526315789473684,0.36486486486486486,0.35526315789473684,0.36486486486486486,0.8,0.9,W,D,L,L,W,W,L,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.1,-0.1,3.0
NH,0.34210526315789475,0.33783783783783783,0.34210526315789475,0.33783783783783783,1.7,1.0,W,L,D,D,D,L,L,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.15,-7.0
NH,0.35526315789473684,0.4189189189189189,0.35526315789473684,0.4189189189189189,1.0,1.1,D,W,D,D,L,L,L,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.1,0.1,4.0
NH,0.47368421052631576,0.25675675675675674,0.47368421052631576,0.25675675675675674,1.3333333333333333,1.0476190476190477,W,L,L,W,W,W,L,D,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.2857142857142857,0.19047619047619047,1.0
H,0.32894736842105265,0.3783783783783784,0.32894736842105265,0.3783783783783784,0.9047619047619048,1.0476190476190477,L,W,L,D,L,L,L,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.14285714285714285,0.047619047619047616,-3.0
H,0.4342105263157895,0.32432432432432434,0.4342105263157895,0.32432432432432434,2.0952380952380953,1.2857142857142858,W,W,D,W,W,W,L,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.8095238095238095,0.2857142857142857,-12.0
NH,0.4342105263157895,0.2702702702702703,0.4342105263157895,0.2702702702702703,1.8571428571428572,1.8095238095238095,W,D,W,L,W,W,W,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.047619047619047616,-0.09523809523809523,1.0
NH,0.35526315789473684,0.24324324324324326,0.35526315789473684,0.24324324324324326,1.0,1.2857142857142858,D,L,L,W,L,L,L,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.2857142857142857,-0.14285714285714285,-1.0
H,0.27631578947368424,0.33783783783783783,0.27631578947368424,0.33783783783783783,1.1904761904761905,1.1904761904761905,W,L,D,L,W,L,W,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.047619047619047616,9.0
NH,0.4342105263157895,0.3918918918918919,0.4342105263157895,0.3918918918918919,1.380952380952381,0.9523809523809523,L,W,L,W,L,L,D,W,D,D,0,0,0,0,0,0,0,0,0.0,0.0,0.42857142857142855,0.0,-2.0
H,0.32894736842105265,0.33783783783783783,0.32894736842105265,0.33783783783783783,1.0476190476190477,1.7142857142857142,L,D,W,D,D,W,W,W,D,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.6666666666666666,-0.23809523809523808,2.0
H,0.4473684210526316,0.3783783783783784,0.4473684210526316,0.3783783783783784,1.1904761904761905,0.8095238095238095,W,L,L,W,L,D,W,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.38095238095238093,0.047619047619047616,-8.0
H,0.3815789473684211,0.3918918918918919,0.3815789473684211,0.3918918918918919,0.8571428571428571,1.6666666666666667,L,W,L,W,L,D,W,L,D,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.8095238095238095,0.0,15.0
H,0.4868421052631579,0.36486486486486486,0.4868421052631579,0.36486486486486486,1.2727272727272727,1.1363636363636365,L,W,L,L,W,L,L,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.13636363636363635,0.13636363636363635,13.0
H,0.40789473684210525,0.32432432432432434,0.40789473684210525,0.32432432432432434,1.5909090909090908,1.1363636363636365,L,D,W,L,D,L,W,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.45454545454545453,0.045454545454545456,-13.0
H,0.27631578947368424,0.40540540540540543,0.27631578947368424,0.40540540540540543,1.8636363636363635,0.9545454545454546,W,W,W,L,W,W,L,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.9090909090909091,0.13636363636363635,-14.0
H,0.34210526315789475,0.4594594594594595,0.34210526315789475,0.4594594594594595,1.2272727272727273,1.3181818181818181,L,W,L,W,L,L,L,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.09090909090909091,0.0,-1.0
H,0.40789473684210525,0.5,0.40789473684210525,0.5,1.0,1.2727272727272727,L,L,L,L,L,L,W,L,L,W,0,0,1,1,0,0,0,0,0.0,0.0,-0.2727272727272727,-0.2727272727272727,-8.0
NH,0.39473684210526316,0.4864864864864865,0.39473684210526316,0.4864864864864865,0.9090909090909091,1.8181818181818181,W,D,W,D,L,D,W,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.9090909090909091,0.0,16.0
NH,0.3815789473684211,0.3783783783783784,0.3815789473684211,0.3783783783783784,0.9545454545454546,1.0,D,L,D,W,D,W,L,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.045454545454545456,-0.045454545454545456,8.0
NH,0.2631578947368421,0.36486486486486486,0.2631578947368421,0.36486486486486486,1.0454545454545454,0.9545454545454546,D,W,L,D,L,L,D,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.09090909090909091,0.045454545454545456,9.0
NH,0.35526315789473684,0.36486486486486486,0.35526315789473684,0.36486486486486486,1.1363636363636365,1.1363636363636365,L,L,W,L,L,W,L,D,W,D,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.22727272727272727,-1.0
NH,0.27631578947368424,0.527027027027027,0.27631578947368424,0.527027027027027,1.3636363636363635,1.2727272727272727,W,L,L,W,D,W,W,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.09090909090909091,-0.09090909090909091,-2.0
NH,0.34210526315789475,0.4864864864864865,0.34210526315789475,0.4864864864864865,1.608695652173913,2.0869565217391304,D,L,W,W,W,W,D,W,W,D,1,0,0,0,0,0,0,0,0.0,0.0,-0.4782608695652174,-0.043478260869565216,4.0
H,0.47368421052631576,0.40540540540540543,0.47368421052631576,0.40540540540540543,1.8695652173913044,0.9565217391304348,W,D,W,D,W,D,D,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.9130434782608695,0.21739130434782608,-12.0
H,0.3684210526315789,0.28378378378378377,0.3684210526315789,0.28378378378378377,0.9565217391304348,1.826086956521739,D,L,D,L,L,D,W,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.8695652173913043,-0.34782608695652173,6.0
NH,0.5263157894736842,0.28378378378378377,0.5263157894736842,0.28378378378378377,1.2173913043478262,1.434782608695652,L,L,W,L,L,W,W,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.21739130434782608,-0.2608695652173913,9.0
NH,0.3815789473684211,0.40540540540540543,0.3815789473684211,0.40540540540540543,1.1304347826086956,0.8695652173913043,D,W,L,D,W,L,W,D,W,D,0,0,0,0,0,0,0,0,0.0,0.0,0.2608695652173913,0.0,-13.0
H,0.3684210526315789,0.35135135135135137,0.3684210526315789,0.35135135135135137,1.0,1.3043478260869565,D,W,L,W,L,W,L,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.30434782608695654,-0.08695652173913043,-5.0
H,0.47368421052631576,0.28378378378378377,0.47368421052631576,0.28378378378378377,2.0869565217391304,1.0,W,D,W,W,D,L,D,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,1.0869565217391304,0.2608695652173913,-17.0
NH,0.5131578947368421,0.35135135135135137,0.5131578947368421,0.35135135135135137,1.2608695652173914,1.608695652173913,D,W,W,L,L,D,L,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,-0.34782608695652173,-0.13043478260869565,7.0
NH,0.39473684210526316,0.3918918918918919,0.39473684210526316,0.3918918918918919,0.9130434782608695,1.1304347826086956,L,W,L,W,L,D,L,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.21739130434782608,0.08695652173913043,11.0
H,0.32894736842105265,0.44594594594594594,0.32894736842105265,0.44594594594594594,1.2173913043478262,1.0869565217391304,W,L,W,L,D,W,L,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,0.13043478260869565,0.17391304347826086,4.0
NH,0.4605263157894737,0.4189189189189189,0.4605263157894737,0.4189189189189189,1.25,1.7083333333333333,L,D,L,L,W,W,W,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.4583333333333333,-0.25,12.0
NH,0.5394736842105263,0.5540540540540541,0.5394736842105263,0.5540540540540541,1.1666666666666667,2.125,L,L,L,W,L,W,W,D,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.9583333333333334,-0.4166666666666667,18.0
NH,0.40789473684210525,0.3918918918918919,0.40789473684210525,0.3918918918918919,0.9166666666666666,1.0416666666666667,L,D,D,L,D,W,D,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.125,-0.08333333333333333,7.0
H,0.39473684210526316,0.40540540540540543,0.39473684210526316,0.40540540540540543,1.2083333333333333,1.0833333333333333,W,D,L,L,W,W,D,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.125,-0.125,-2.0
H,0.5,0.4594594594594595,0.5,0.4594594594594595,1.9166666666666667,1.125,W,W,D,W,D,D,D,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.7916666666666666,0.20833333333333334,-3.0
H,0.5394736842105263,0.3918918918918919,0.5394736842105263,0.3918918918918919,2.125,1.0416666666666667,W,W,D,W,W,W,D,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,1.0833333333333333,0.3333333333333333,-8.0
NH,0.2894736842105263,0.4189189189189189,0.2894736842105263,0.4189189189189189,1.4166666666666667,1.7083333333333333,D,W,W,L,L,W,W,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.2916666666666667,-0.125,8.0
